Record Id,Solution Number,Solution Owner.id,Solution Title,Published,Status,Product Name.id,No of comments,Created By.id,Modified By.id,Created Time,Modified Time,Currency,Exchange Rate,Question,Answer,Add Comment,Layout.id,Tag,Solution Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,Village.id,Expected Direct Beneficiary Reach,Endline Due Date,Endline Survey Completed,Baseline Survey Completed,Project Start Date,Project End Date,Donor 1 (D1).id,D1 - Interim Report Due,D1 - Amount Donated,Donor 3 (D3).id,D3 - Amount Donated,D3 - Interim Report Due,D1 - Final Report Due,D3 - Funds Received,D1 - Funds Received,D3 - Final Report Due,D2 - Interim Report Due,Donor 2 (D2).id,D2 - Final Report Due,D2 - Amount Donated,D2 - Funds Received,Funding Gap GBP,Project Type,Expected Direct Household Reach,KHTF Staff,Project Code,Household Surveys Needed,Gravel & Sand Sources,Other Donors List (D4),Suitable for UK Volunteers,No. In Water Committee,D4 - Amount Donated,D4 - Funds Received,D4 - Final Report Due,D4 - Interim Report Due,New Latrines Needed,Case Studies,Distance From New Source (m),Distance From New Tanks (m),Source Water Flow,Farmland Above  Source,No. Potential Sources,System Will Affect Farmland,Soil Type,No. Taps to Build,WASH Construction Challenges,Supplementary Sources,Village Water Sources,HH With V. Poor Latrines,Defecation Place When No Latrine,HH Without Latrines,Water Problems Description,Irrigation Problem,Infrastructure Built,Irrigation Construction Challenges,Water Ever Rationed,Distance From Old Source (m),HH With Latrines,Rai of Village Flat/Paddy Fields,Livelihoods Project Notes,WASH Project Notes,School.id,KHT Staff Owner,Crops Grown in Dry Season,Sufficient Water for Irrigation,Sufficient Water In Dry Season,Sufficient Water In Wet Season,Donor Notes,Other Villages,Monthly Expenditure Notes,Males,Education Project Notes,Females,No. of Buses/Dorms,THB GBP FX Rate,Project Budget THB,Other Schools,Monthly Expenditure THB,Access to Education Issues,Child Ages,Overheads THB,Project Proposal Cost THB,% Villagers Affected by Flooding in 2 Years,% Budget Spent,No. Tanks to Build,KY Project Account Spend THB,KHT Project Transfer List Spend THB,% Labour Paid,Manual Adjustments Notes,Manual Finance Adjustments,Total Spend THB,Budget Notes,Project Budget GBP,Project Linked to Other Projects,Endline Survey Actual Date,Other Project Notes,Month of Construction,Course (Scholars Only),School Type,Full Name (Scholar Only),No Interim Reports Due,Last Update,Village Proposal Date,Baseline Survey Date,D2 - Final Report Sent,D1 - Interim Report Sent,D4 - Interim Report Sent,D3 -  Interim Report Sent,D4 - Final Report Sent,D1 - Final Report Sent,D2 - Interim Report Sent,D3 - Final Report Sent,Unused Rai of Flat/Paddy Fields,No. Latrines to Build,Rai of Village Hill Farmland,Wooden Dams Used,Final Grade (Scholars Only),Cost per Beneficiary GBP (From Budget),Funds Remaining GBP,Pre-Project Water Tests,Endline Water Test Date,Failed Pre-Project Water Tests,Water Tests and Failures Notes,Pre-Project Water Test Date,Baseline Water Tests,Failed Baseline Water Tests,Baseline Water Test Date,Endline Water Tests,Failed Endline Water Tests,Pre-Project E Coli MPN/100ml,Baseline E Coli MPN,Endline E Coli MPN,Target Litres Per Person on Day 1,How Did KHT Identify the Project and Site,Corrective Work Requied,Locked,Corrective Work Details,Water Filters to Install,Latest WASH Result,All Donors,Record Status
zcrm_361303000003667022,361303000003667023,zcrm_361303000000269001,Ban Huay Ha Mai January 2024 Irrigation Project,false,"5. Complete Implementation, Awaiting Monitoring",zcrm_361303000000282255,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-01-03 13:50:44,2024-04-05 17:01:16,,,,,,zcrm_361303000000032011,,,2024-04-05 16:45:05,,2024-01-19 06:30:36,2024-04-05 17:01:16,zcrm_361303000003472001,145,2025-01-31,false,false,2024-01-08,2024-01-31,zcrm_361303000000704036,2024-04-30,16497.0,,,,,false,true,,,,,,false,-557.51,New,37,Salahae;Du,108,7,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,Flood Destroyed Dam/Canal,Dam,Transport;Labour,,,,231,,,,Programmes Officer,No,No,,,,,,,,,,43.5,693368,,,,,249450.0,432912,100%,96.03,,148280,268140,50%,,,665870,Generic budget put in. To be finalised once village allocated,15939.49,false,,,2024-01-01,,,,false,2024-04-05 17:01:00,2023-08-23,,false,false,false,false,false,false,false,false,0,,925,10,,109.93,1189.64,,,,,,,,,,,,,,,Village leaders contacted KHT staff,,false,,,No Baseline or Endline Water Tests Conducted,Kadoorie,1
zcrm_361303000003712018,361303000003712019,zcrm_361303000000269001,Ban Mae Oom Long Noi Irrigation- February 2024,false,"5. Complete Implementation, Awaiting Monitoring",zcrm_361303000000282255,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-01-19 07:17:57,2024-04-05 17:01:16,,,,,,zcrm_361303000000032011,,,2024-04-05 16:44:41,,2024-01-19 09:31:38,2024-04-05 17:01:16,zcrm_361303000003625003,227,,false,false,2024-02-10,2024-03-10,zcrm_361303000000704036,,16497.0,,,,,false,true,,,,,,false,-557.51,New,44,Salahae;Du,109,9,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,,Director,,,,,,,,,,,,43.5,693368,,,,,249450.0,432918,,94.91,,134710,273881,,,,658041,Part of Kadoorie projects.,15939.49,false,,,2024-02-10,,,,,2024-04-05 17:01:00,,,false,false,false,false,false,false,false,false,,,,,,70.22,1369.62,,,,,,,,,,,,,,,Site survey via Salahae - Holistic Programme project,,false,,,No Baseline or Endline Water Tests Conducted,Kadoorie,1
zcrm_361303000003712664,361303000003712665,zcrm_361303000000269001,WASH Ban Mae Oom Pawk February 2024,false,"5. Complete Implementation, Awaiting Monitoring",zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-01-19 08:50:59,2024-05-14 16:17:47,,,,,,zcrm_361303000000032011,,,2024-05-14 16:02:46,,2024-04-24 17:00:11,2024-05-14 16:17:47,zcrm_361303000003712654,307,2025-03-01,false,true,2024-01-10,2025-02-10,zcrm_361303000000704036,2024-04-30,20633.0,,,,,false,true,,,,,,false,53.62,New,79,Salahae;Akka;Somboon,194,16,,,false,,,false,,,true,Case Study Baseline,5000,300,Fast,false,1,false,Sand,5,Cost;Large Project;Water Contamination,,Well,69,Forest;Shared Latrine,10,,,,,,,69,,,,zcrm_361303000001881228,Director,,,No,No,,,7000thb per month for a bus that bring kids home from the dormitory on weekends.,,,,1,43.5,899868,,,,,247110.0,652758,,98.98,2,93793,549758,,need to add training costs,,890661,,20686.62,false,,,2024-02-10,,Pratom (Primary),,false,2024-05-14 16:17:00,2024-01-19,2024-02-28,false,true,false,false,false,false,false,false,,15,,,,67.38,158.03,,,,,,,,,,,,,,100.0,Via contact with Salahae,,false,,Fast Sand Filter;Other Community-Level Filter,No Baseline or Endline Water Tests Conducted,Kadoorie,1
zcrm_361303000003722011,361303000003722012,zcrm_361303000000269001,Ban Luk Pa Kaw WASH March 2024,false,"5. Complete Implementation, Awaiting Monitoring",zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-01-22 04:51:53,2024-05-14 16:17:47,,,,,,zcrm_361303000000032011,,,2024-05-14 16:02:16,,2024-05-14 15:51:48,2024-05-14 16:17:47,zcrm_361303000003722001,205,,false,false,2024-03-10,2025-03-10,zcrm_361303000002627096,2024-05-01,25000.0,,,,2024-07-25,false,true,,,,,,false,-4626.57,New,39,Salahae;Akka;Somboon,195,8,,,false,,,false,,,true,,5300,200,Medium,true,1,false,Mud,10,Cost;Labour;Water Contamination,,Stream/Spring,30,Forest;Shared Latrine,0,not enough water in dry season and water quality very poor with obvious sediment. villagers feel they get sick more from it in wet season.,,,,no,200,39,16,,,,Director,Yes,Unknown,No,Yes,,,,,,,0,43.5,886244,,,,,264162.0,622083,,96.7,2,60428,532392,,please note remaining funds were used for latrines in Ban Pa Khae,,856982,,20373.43,false,,,2024-03-10,,Pratom (Primary),,false,2024-05-14 16:17:00,2024-01-22,,false,false,false,false,false,true,false,false,,20,430,0,4.0,99.38,5299.26,,,,,,,,,,,,,,100.0,Headman contacted Salahae,,false,,Fast Sand Filter;Other Community-Level Filter,No Baseline or Endline Water Tests Conducted,Scott Bader,1
zcrm_361303000003802011,361303000003802012,zcrm_361303000000269001,Ban Mae Hard April Irrigation 2024,false,4. Implementing,zcrm_361303000000282255,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-02-20 12:45:40,2024-05-14 17:25:44,,,,,,zcrm_361303000000032011,,,2024-05-14 17:09:01,,2024-04-05 16:51:11,2024-05-14 17:25:44,zcrm_361303000003106067,198,,false,false,2024-04-04,,zcrm_361303000000461011,,15000.0,,,,2024-06-01,false,true,,,,,,false,686.62,New,36,Salahae;Du,111,7,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,,Director,,,,,,,,,,,,43.5,682368,,,,,249450.0,432918,,104.24,,13260,448615,,,,711325,,15686.62,false,,,2024-04-10,,,,,2024-05-14 17:25:00,,,false,false,false,false,false,false,false,false,,,,,,79.23,-1352.3,,,,,,,,,,,,,,,Part of Holistic Project - BNHA,,false,,,No Baseline or Endline Water Tests Conducted,Bangkok Nursing Home Association,1
zcrm_361303000003864011,361303000003864012,zcrm_361303000000269001,WASH Ban Mae Sa Maeng Song,false,4. Implementing,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-03-12 17:19:34,2024-05-14 16:30:23,,,,,,zcrm_361303000000032011,,,2024-05-14 16:13:40,,2024-05-15 10:04:32,2024-05-14 16:30:23,zcrm_361303000003864001,130,,false,false,2024-04-01,,zcrm_361303000001934029,,23342.0,,,,,false,true,,,,,,false,-23342,New,34,Salahae;Akka;Somboon;Pimporn,196,7,,,false,,,false,,,true,,1750,600,Slow,false,1,false,Sand;Gravel,10,Sand;Gravel;Transport,,Government System;Well,25,Forest;Shared Latrine,,"Old government system, not enough water, not clean, village has gotten bigger",Flood Destroyed Dam/Canal;Flood Destroyed Fields,Dam,,,,34,150,,,,Director,No,No,No,Yes,,,,,,,,43.5,,,,,,264162.0,450921,60%,,2,,499731,,,,763893,,,false,,,2024-04-01,,,,,2024-05-14 16:30:00,2023-08-01,,false,false,false,false,false,false,false,false,,25,600,25,,,5781.24,,,,,,Turbidity;E Coli MPN;E Coli P/A;Faecal Coliforms P/A,E Coli MPN (> low risk);E Coli P/A (present);Faecal Coliforms P/A (present),,,,,,,100.0,Via Salahae and headman request,,false,,Fast Sand Filter;Other Community-Level Filter,E Coli MPN (> low risk);E Coli P/A (present);Faecal Coliforms P/A (present),Jan and Oscar Foundation,1
zcrm_361303000003867021,361303000003867022,zcrm_361303000000269001,WASH Ban Mae La Ka Tai,false,3. Planned Implementation,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-03-13 16:19:21,2024-05-14 17:05:36,,,,,,zcrm_361303000000032011,,,2024-05-14 16:49:08,,2024-05-14 16:37:59,2024-05-14 17:05:36,zcrm_361303000003867011,124,2025-06-02,false,false,2024-05-01,,zcrm_361303000000461011,,24503.0,,,,,false,true,,,,,,false,2991.9,New,38,Salahae;Akka;Somboon;Pimporn,197,8,,,true,8,,false,,,true,,1000,1000,Medium,true,1,false,,10,,River,Government System,29,Forest,9,,,,,no,50,29,,,,,Director,,,No,Yes,,,,,,,,43.5,1196028,,,,,213727.0,982301,,17.87,2,,,,,,213727,,27494.9,false,,,2024-05-01,,,,,2024-05-14 17:05:00,2024-05-01,,false,false,false,false,false,false,false,false,,20,,,,221.73,19589.74,Turbidity;E Coli MPN;E Coli P/A;Faecal Coliforms P/A,,,,,,,,,,,,,100.0,,,false,,Fast Sand Filter;Other Community-Level Filter,No Baseline or Endline Water Tests Conducted,Bangkok Nursing Home Association,1
zcrm_361303000003933175,361303000003933176,zcrm_361303000000269001,Irrigation Ban Mae Oom Pawk March 2024,false,3. Planned Implementation,zcrm_361303000000282255,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-05 13:58:09,2024-04-05 17:03:46,,,,,,zcrm_361303000000032011,,,2024-04-05 16:48:11,,2024-04-05 16:49:33,2024-04-05 17:03:46,zcrm_361303000003712654,195,,false,true,2024-03-05,2025-03-05,zcrm_361303000000704036,2024-04-30,16497.0,,,,,false,true,,,,,,false,-557.51,New,60,,110,12,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,,Director,,,,,,,,,,,,43.5,693368,,,,,249850.0,458610,,103.74,,153830,315610,,,,719290,overheads includes staff salaries and running costs.,15939.49,false,,,2024-03-05,,,,false,2024-04-05 17:03:00,2023-09-15,2024-09-15,false,false,false,false,false,false,false,false,,,,,,81.74,-38.4,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Kadoorie,1
zcrm_361303000003962002,361303000003962003,zcrm_361303000000269001,IRRIGATION Ban Mae Khi- NOV 2024,false,3. Planned Implementation,zcrm_361303000000282255,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-11 12:44:15,2024-04-29 15:50:23,,,,,,zcrm_361303000000032011,,,2024-04-29 15:33:52,,2024-04-11 12:52:18,2024-04-29 15:50:23,zcrm_361303000000546098,250,,false,false,2024-05-10,2025-06-10,,,,,,,,false,false,,,,,,false,0,New,55,Salahae;Du,113,11,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,,Director,,,,,,,,,,,,43.5,,,,,,253568.0,457720,,,,,,,,,253568,,,false,,,2024-11-01,,,,,2024-04-29 15:50:00,2023-09-20,,false,false,false,false,false,false,false,false,,,,,,,-5829.15,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,,1
zcrm_361303000003970528,361303000003970529,zcrm_361303000000269001,Ban Huay Pueng Mai 2022 Dorm Meals,false,4. Implementing,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-12 15:40:01,2024-04-12 16:13:03,,,,,,zcrm_361303000000032011,,,2024-04-12 15:57:35,,,2024-04-12 16:13:03,zcrm_361303000000527048,42,,false,false,2023-05-15,2024-04-15,,,,,,,,false,false,,,,,,false,0,Ongoing,,Nootsabar;Pimporn,2201,,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,,Director,,,,,,"บ้านขุนแม่ลาน้อย 6 Ban Khun Mae La Noi 6   บ้านห้วยผึ้งเก่า 23 Ban Huay Phung Kao 23  บ้านห้วยโป่ง 14  BaHuay Pong, Ban Huay Ma Ba , Ban Mae Na Jang Tai",,,,,,43.5,,,,,,,28500,,,,,,,,,,,,false,,,,,,,,2024-04-12 16:13:00,,,false,false,false,false,false,false,false,false,,,,,,,0,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,,1
zcrm_361303000003970590,361303000003970591,zcrm_361303000000269001,Ban Huay San 2022 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-12 15:51:25,2024-04-12 16:13:03,,,,,,zcrm_361303000000032011,,,2024-04-12 15:56:33,,,2024-04-12 16:13:03,zcrm_361303000000527050,45,,true,false,2023-05-10,2024-03-01,zcrm_361303000000526035,2021-10-15,224.0,zcrm_361303000000526033,27.0,2021-10-15,2022-04-30,true,true,2022-04-30,,zcrm_361303000000526041,,48.0,true,465.06,Ongoing,,Nootsabar,2103,,,Small Education Donors 2021,false,,214.0,true,2022-04-30,2021-10-15,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528033,ELPO,,,,,,,"Half rates in May, September, October, March",22,,23,,40.93,40032,,3000,,4-12 (Primary),13032.0,28500,,100,,,27000,,,,40032,,978.06,false,2022-03-01,,,,Pratom (Primary),,false,2024-04-12 16:13:00,,,false,true,true,true,true,true,false,true,,,,,,21.73,-465.06,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Carmela and Ronnie Pignatelli Foundation Meals Fund British Women's Group Small Education Donors 2021,1
zcrm_361303000003970678,361303000003970679,zcrm_361303000000269001,Ban Mae Khi 2022 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-12 16:03:43,2024-04-12 16:18:05,,,,,,zcrm_361303000000032011,,,,,,2024-04-12 16:18:05,zcrm_361303000000546098,35,,false,false,2023-05-01,2024-03-31,zcrm_361303000001536135,2022-10-14,,,,,2023-04-30,false,false,,,,,,false,1167.28,Ongoing,,Nootsabar,2204,,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528034,ELPO,,,,,,,"Half rates in May, September, October, March",15,,21,,43.0,50193,,3000,,4-12 (Primary),23193.0,28500,,46.21,,,,,,,23193,,1167.28,false,,,,,Pratom (Primary),,false,2024-04-12 16:18:00,,,false,true,false,false,false,true,false,false,,,,,,33.35,-539.37,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Education Donors 2022-2023 (meals and buses),1
zcrm_361303000003970703,361303000003970704,zcrm_361303000000269001,Ban Mae La Pa Wai 2022 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-12 16:06:09,2024-04-12 16:23:08,,,,,,zcrm_361303000000032011,,,,,,2024-04-12 16:23:08,zcrm_361303000000527052,8,,false,false,2023-05-01,2024-03-31,zcrm_361303000001536135,2022-10-14,,,,,2023-04-30,false,false,,,,,,false,853.33,Ongoing,,Nootsabar,2205,,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528040,ELPO,,,,,,,"Half rates in May, September, October, March",4,,4,,43.0,36693,,1500,,4-12 (Primary),23193.0,12750,,63.21,,,,,,,23193,,853.33,false,,,,,Pratom (Primary),,false,2024-04-12 16:23:00,,,false,true,false,false,false,true,false,false,,,,,,106.67,-539.37,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Education Donors 2022-2023 (meals and buses),1
zcrm_361303000003970728,361303000003970729,zcrm_361303000000269001,Ban Mae Tho Tai 2022 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-12 16:08:19,2024-04-12 16:23:08,,,,,,zcrm_361303000000032011,,,,,,2024-04-12 16:23:08,zcrm_361303000000527054,51,,false,false,2023-05-01,2024-03-31,zcrm_361303000001536135,2022-10-14,,,,,2023-04-30,false,false,,,,,,false,957.98,Ongoing,,Nootsabar,2207,,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528041,ELPO,,,,,,,"Half rates in May, September, October, March",15,,36,,43.0,41193,,1000,,4-12 (Primary),23193.0,8500,,56.3,,,,,,,23193,,957.98,false,,,,,Pratom (Primary),,false,2024-04-12 16:23:00,,,false,true,false,false,false,true,false,false,,,,,,18.78,-539.37,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Education Donors 2022-2023 (meals and buses),1
zcrm_361303000003970753,361303000003970754,zcrm_361303000000269001,Ban Mae La Noi Duransik 2022 Dorm Meals,false,6. Monitoring and Implementation Complete,zcrm_361303000000403229,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-12 16:10:14,2024-04-12 16:25:40,,,,,,zcrm_361303000000032011,,,,,,2024-04-12 16:25:40,zcrm_361303000000527055,130,,false,false,2023-05-01,2024-03-31,zcrm_361303000001536135,2022-10-14,,,,,2023-04-30,false,false,,,,,,false,2632.4,Ongoing,,Nootsabar,2208,,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528038,ELPO,,,,,,,"Half rates in May, September, October, March",,,,,43.0,113193,,10000,,,23193.0,85000,,20.49,,,,,,,23193,,2632.4,false,,,,,Mathayom (Secondary),,false,2024-04-12 16:25:00,,,false,true,false,false,false,true,false,false,,,,,,20.25,-539.37,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Education Donors 2022-2023 (meals and buses),1
zcrm_361303000003970778,361303000003970779,zcrm_361303000000269001,Ban Khun Mae La 2022 School Bus,false,4. Implementing,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-12 16:15:43,2024-04-12 16:30:41,,,,,,zcrm_361303000000032011,,,,,,2024-04-12 16:30:41,zcrm_361303000000522010,7,,true,false,2023-05-01,2024-03-31,zcrm_361303000001536135,2022-10-14,,,,,2023-04-30,false,false,,,,,,false,1075.6,Ongoing,,Nootsabar,2201,,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000522050,ELPO,,,,,,,"Half rates in May, September, October, March",3,,4,1,43.0,46251,,3500,,12-18 (Secondary),14751.0,29750,,100,,,31500,,,,46251,,1075.6,false,2023-03-10,,,,Pratom (Primary) & Mathayom (Secondary),,false,2024-04-12 16:30:00,,,false,true,false,false,false,true,false,false,,,,,,153.66,-1075.6,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Education Donors 2022-2023 (meals and buses),1
zcrm_361303000003970803,361303000003970804,zcrm_361303000000269001,Ban Huay Peung Kao 2022 School Bus,false,6. Monitoring and Implementation Complete,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-12 16:18:22,2024-04-12 16:33:13,,,,,,zcrm_361303000000032011,,,2024-04-12 16:18:35,,,2024-04-12 16:33:13,zcrm_361303000000527031,37,,false,false,2023-05-01,2024-03-31,zcrm_361303000001536135,2022-10-14,,,,,2023-04-30,false,false,,,,,,false,761.65,Ongoing,,Nootsabar,2202,,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000522050,Programmes Officer,,,,,,,"Half rates in May, September, October, March",17,,20,1,43.0,32751,,2000,,4-12 (Primary);12-18 (Secondary),14751.0,17000,,45.04,,,,,,,14751,,761.65,false,2023-04-04,,,,Pratom (Primary) & Mathayom (Secondary),,false,2024-04-12 16:33:00,,,false,true,false,false,false,true,false,false,,,,,,20.59,-343.05,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Education Donors 2022-2023 (meals and buses),1
zcrm_361303000003970849,361303000003970850,zcrm_361303000000269001,Ban Rom Yen 2022 School Bus,false,4. Implementing,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-12 16:19:49,2024-04-12 16:35:43,,,,,,zcrm_361303000000032011,,,,,,2024-04-12 16:35:43,zcrm_361303000000527032,15,,false,false,2023-05-01,2024-03-31,zcrm_361303000001536135,2022-10-14,,,,,2023-04-30,false,false,,,,,,false,761.65,Ongoing,,Nootsabar,2203,,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528033,ELPO,,,,,,,"Half rates in May, September, October, March",10,,5,1,43.0,32751,,2000,,4-11 (Primary),14751.0,17000,,45.04,,,,,,,14751,,761.65,false,2023-03-08,,,,Pratom (Primary),,false,2024-04-12 16:35:00,,,false,true,false,false,false,true,false,false,,,,,,50.78,-343.05,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Education Donors 2022-2023 (meals and buses),1
zcrm_361303000003970874,361303000003970875,zcrm_361303000000269001,Ban Huay Pong Lao 2022 School Bus,false,4. Implementing,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-12 16:21:24,2024-04-12 16:38:14,,,,,,zcrm_361303000000032011,,,2024-04-12 16:22:32,,,2024-04-12 16:38:14,zcrm_361303000000527033,5,,false,false,2023-05-01,2024-03-31,zcrm_361303000001536135,2023-10-14,,,,,2024-04-30,false,false,,,,,,false,0,Ongoing,,Nootsabar,2204,,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528034,Programmes Officer,,,,,,,"Half rates in May, September, October, March",0,,5,1,43.0,,,1500,,4-11 (Primary),,10500,,,,,,,,,,,,false,2023-03-09,,,,Pratom (Primary),,false,2024-04-12 16:38:00,,,false,true,false,false,false,false,false,false,,,,,,,0,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Education Donors 2022-2023 (meals and buses),1
zcrm_361303000003979004,361303000003979005,zcrm_361303000000269001,Ban Mae Sapei Nua 2022 School Bus,false,4. Implementing,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-12 16:24:24,2024-04-12 16:40:45,,,,,,zcrm_361303000000032011,,,2024-04-12 16:25:17,,,2024-04-12 16:40:45,zcrm_361303000000527034,38,,false,false,2023-05-01,2024-03-31,zcrm_361303000001536135,2023-10-14,,,,,2024-04-30,false,false,,,,,,false,0,Ongoing,,Nootsabar,2205,,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528035,Programmes Officer,,,,,,,"Half rates in May, September, October, March",10,,28,2,43.0,,,2500,,4-12 (Primary),,21250,,,,,,,,,,,,false,2023-04-01,,,,Pratom (Primary),,false,2024-04-12 16:40:00,,,false,true,false,false,false,false,false,false,,,,,,,0,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Education Donors 2022-2023 (meals and buses),1
zcrm_361303000003979050,361303000003979051,zcrm_361303000000269001,Ban Mae Sapei Tai 2022 School Bus,false,4. Implementing,zcrm_361303000000269727,0,zcrm_361303000000269001,zcrm_361303000000269001,2024-04-12 16:27:48,2024-04-12 16:43:16,,,,,,zcrm_361303000000032011,,,,,,2024-04-12 16:43:16,zcrm_361303000000527035,11,,false,false,2023-05-01,2024-03-31,zcrm_361303000001536135,2023-12-14,,,,,2024-04-30,false,false,,,,,,false,0,Ongoing,,Nootsabar,2206,,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000461077,ELPO,,,,,,,"Half rates in May, September, October, March",2,,9,1,43.0,,,1000,,11-18 (Secondary),,8500,,,,,,,,,,,,false,2023-03-14,,,,Mathayom (Secondary),,false,2024-04-12 16:43:00,,,false,true,false,false,false,false,false,false,,,,,,,0,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Education Donors 2022-2023 (meals and buses),1
